rate	block	order	mode	variant	instrumented	valid	accepted_pps	loss	conservation	cycles_per_pkt	l2_fills_per_pkt	ccx_fills_per_pkt	dram_fills_per_pkt	invalid_reasons	file
11000000	5	1	skb	no-touch	1	True	1211794.9	0.889844	1.0	2635.59	4.582	0.6385	0.9403	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T204405Z_xdp_drop_11000000.json
11000000	5	2	skb	read-data	1	True	1210811.7	0.889932	1.0	2637.72	4.9177	0.6356	0.94	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T204452Z_xdp_drop_11000000.json
11000000	5	3	native	no-touch	1	True	11000401.3	0.0	1.0	255.29	0.4384	0.6413	0.1152	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T204540Z_xdp_drop_11000000.json
11000000	5	4	native	read-data	1	True	7698142.0	0.300193	1.0	414.27	0.6952	0.3895	1.0206	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T204628Z_xdp_drop_11000000.json
2500000	5	1	skb	read-data	1	True	1209206.7	0.516317	1.0	2641.19	4.7641	0.6645	0.9451	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T204716Z_xdp_drop_2500000.json
2500000	5	2	skb	no-touch	1	True	1212846.1	0.514861	1.0	2633.3	4.8486	0.6569	0.9426	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T204804Z_xdp_drop_2500000.json
2500000	5	3	native	no-touch	1	True	2499988.5	0.0	1.0	456.4	0.5368	0.7224	0.1653	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T204851Z_xdp_drop_2500000.json
2500000	5	4	native	read-data	1	True	2499986.3	0.0	1.0	599.63	0.5558	0.7746	1.0575	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T204939Z_xdp_drop_2500000.json
13500000	5	1	native	read-data	1	True	7881070.7	0.416261	1.0	404.94	0.6783	0.4331	1.0206	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T205027Z_xdp_drop_13500000.json
13500000	5	2	skb	read-data	1	True	1203604.7	0.910853	1.0	2653.58	5.1387	0.7485	1.0753	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T205114Z_xdp_drop_13500000.json
13500000	5	3	skb	no-touch	1	True	1204845.3	0.91076	1.0	2650.81	5.1831	0.725	1.0651	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T205202Z_xdp_drop_13500000.json
13500000	5	4	native	no-touch	1	True	13500886.0	0.0	1.0	234.83	0.3355	0.7934	0.1294	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T205250Z_xdp_drop_13500000.json
8000000	5	1	skb	read-data	1	True	1200067.8	0.849994	1.0	2661.33	5.3716	0.7683	1.1142	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T205338Z_xdp_drop_8000000.json
8000000	5	2	skb	no-touch	1	True	1205502.8	0.849314	1.0	2649.3	4.4465	0.7589	1.1136	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T205425Z_xdp_drop_8000000.json
8000000	5	3	native	read-data	1	True	7690652.3	0.038663	1.0	414.79	0.6495	0.44	1.017	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T205513Z_xdp_drop_8000000.json
8000000	5	4	native	no-touch	1	True	7999972.5	0.0	1.0	297.64	0.5375	0.7609	0.094	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T205601Z_xdp_drop_8000000.json
4500000	5	1	native	no-touch	1	True	4500002.9	0.0	1.0	405.02	0.5176	0.7362	0.1891	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T205648Z_xdp_drop_4500000.json
4500000	5	2	skb	no-touch	1	True	1213596.8	0.730314	1.0	2631.67	4.6834	0.6535	0.9281	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T205736Z_xdp_drop_4500000.json
4500000	5	3	native	read-data	1	True	4500016.4	0.0	1.0	518.25	0.5537	0.7386	1.0213	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T205824Z_xdp_drop_4500000.json
4500000	5	4	skb	read-data	1	True	1208638.4	0.731417	1.0	2642.47	4.923	0.7058	0.9975	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T205912Z_xdp_drop_4500000.json
5000000	5	1	native	no-touch	1	True	4999962.8	0.0	1.0	387.45	0.4953	0.6746	0.1179	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T210000Z_xdp_drop_5000000.json
5000000	5	2	native	read-data	1	True	4999973.4	0.0	1.0	484.95	0.5527	0.7609	1.0426	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T210047Z_xdp_drop_5000000.json
5000000	5	3	skb	no-touch	1	True	1215478.2	0.756906	1.0	2627.59	5.1822	0.7075	0.9696	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T210135Z_xdp_drop_5000000.json
5000000	5	4	skb	read-data	1	True	1212389.4	0.757523	1.0	2634.29	5.5138	0.6974	0.9674	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T210223Z_xdp_drop_5000000.json
12500000	5	1	skb	read-data	1	True	1211376.5	0.903086	1.0	2636.54	5.2527	0.712	0.9715	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T210310Z_xdp_drop_12500000.json
12500000	5	2	native	read-data	1	True	7627308.8	0.389768	1.0	418.25	0.6952	0.4027	1.0218	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T210358Z_xdp_drop_12500000.json
12500000	5	3	native	no-touch	1	True	12499035.9	0.0	1.0	245.51	0.4152	0.8359	0.1417	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T210446Z_xdp_drop_12500000.json
12500000	5	4	skb	no-touch	1	True	1212869.7	0.902966	1.0	2633.24	5.96	0.6496	0.9269	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T210533Z_xdp_drop_12500000.json
14000000	5	1	native	read-data	1	True	7671110.3	0.452016	1.0	415.78	0.6589	0.4344	1.0061	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T210621Z_xdp_drop_14000000.json
14000000	5	2	skb	no-touch	1	True	1214365.9	0.913254	1.0	2630.03	5.9023	0.6636	0.9464	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T210709Z_xdp_drop_14000000.json
14000000	5	3	skb	read-data	1	True	1210954.2	0.913428	1.0	2637.42	4.7495	0.6633	0.95	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T210757Z_xdp_drop_14000000.json
14000000	5	4	native	no-touch	1	True	13927174.1	0.00511	1.0	229.32	0.6888	0.3785	0.1592	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T210844Z_xdp_drop_14000000.json
14000000	5	1	native	no-touch	0	True	13939795.6	0.004207	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T210932Z_xdp_drop_14000000.json
14000000	5	2	skb	no-touch	0	True	1210490.0	0.913509	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T211020Z_xdp_drop_14000000.json
14000000	5	3	skb	read-data	0	True	1209538.6	0.913598	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T211107Z_xdp_drop_14000000.json
14000000	5	4	native	read-data	0	True	7645770.7	0.453825	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T211155Z_xdp_drop_14000000.json
8500000	6	1	skb	read-data	1	True	1208359.2	0.857836	1.0	2643.11	4.8675	0.7211	1.0135	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T211243Z_xdp_drop_8500000.json
8500000	6	2	native	read-data	1	True	7956147.7	0.063944	1.0	401.04	0.6398	0.3817	0.9463	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T211330Z_xdp_drop_8500000.json
8500000	6	3	skb	no-touch	1	True	1204137.7	0.858333	1.0	2652.33	4.646	0.7845	1.1106	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T211418Z_xdp_drop_8500000.json
8500000	6	4	native	no-touch	1	True	8499662.8	0.0	1.0	283.39	0.58	0.7104	0.1157	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T211506Z_xdp_drop_8500000.json
3500000	6	1	native	read-data	1	True	3500038.6	0.0	1.0	572.66	0.5398	0.7695	1.0387	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T211554Z_xdp_drop_3500000.json
3500000	6	2	skb	no-touch	1	True	1209308.8	0.654488	1.0	2640.98	6.079	0.6584	0.9505	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T211642Z_xdp_drop_3500000.json
3500000	6	3	skb	read-data	1	True	1209732.9	0.654368	1.0	2640.11	4.8689	0.654	0.9435	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T211729Z_xdp_drop_3500000.json
3500000	6	4	native	no-touch	1	True	3500028.5	0.0	1.0	423.95	0.5075	0.6868	0.1242	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T211817Z_xdp_drop_3500000.json
5500000	6	1	skb	no-touch	1	True	1209988.8	0.780014	1.0	2639.52	5.1021	0.7394	1.0251	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T211905Z_xdp_drop_5500000.json
5500000	6	2	native	read-data	1	True	5500195.6	0.0	1.0	457.27	0.55	0.7723	1.0441	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T211952Z_xdp_drop_5500000.json
5500000	6	3	skb	read-data	1	True	1204592.1	0.780992	1.0	2651.36	5.6092	0.7677	1.0752	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T212040Z_xdp_drop_5500000.json
5500000	6	4	native	no-touch	1	True	5500218.3	0.0	1.0	365.59	0.5962	0.7294	0.1616	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T212128Z_xdp_drop_5500000.json
1500000	6	1	native	no-touch	1	True	1500004.8	0.0	1.0	428.62	0.5178	0.7359	0.1191	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T212215Z_xdp_drop_1500000.json
1500000	6	2	native	read-data	1	True	1500004.2	0.0	1.0	601.15	0.6055	0.7439	1.0371	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T212303Z_xdp_drop_1500000.json
1500000	6	3	skb	read-data	1	True	1197710.3	0.201524	1.0	2666.6	5.1627	0.7166	1.0001	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T212351Z_xdp_drop_1500000.json
1500000	6	4	skb	no-touch	1	True	1212451.8	0.191703	1.0	2634.19	5.9688	0.7051	0.9898	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T212439Z_xdp_drop_1500000.json
12500000	6	1	native	no-touch	1	True	12498967.4	0.0	1.0	245.2	0.3865	0.8041	0.1404	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T212526Z_xdp_drop_12500000.json
12500000	6	2	skb	read-data	1	True	1216431.9	0.902676	1.0	2625.55	5.9872	0.6173	0.8984	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T212614Z_xdp_drop_12500000.json
12500000	6	3	native	read-data	1	True	8013188.7	0.358896	1.0	398.2	0.6493	0.4066	0.9908	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T212702Z_xdp_drop_12500000.json
12500000	6	4	skb	no-touch	1	True	1208372.3	0.90329	1.0	2643.05	5.213	0.7057	0.9983	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T212750Z_xdp_drop_12500000.json
11500000	6	1	skb	read-data	1	True	1208866.2	0.894877	1.0	2641.96	4.9919	0.6914	0.9957	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T212837Z_xdp_drop_11500000.json
11500000	6	2	native	read-data	1	True	7848074.3	0.317517	1.0	406.55	0.688	0.4259	1.0284	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T212925Z_xdp_drop_11500000.json
11500000	6	3	skb	no-touch	1	True	1209530.2	0.894819	1.0	2640.49	5.1942	0.668	0.9443	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T213013Z_xdp_drop_11500000.json
11500000	6	4	native	no-touch	1	True	11499299.9	0.0	1.0	251.1	0.427	0.8429	0.1453	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T213100Z_xdp_drop_11500000.json
10000000	6	1	native	read-data	1	True	7679667.3	0.232031	1.0	415.35	0.6861	0.4005	1.0096	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T213148Z_xdp_drop_10000000.json
10000000	6	2	skb	no-touch	1	True	1208459.7	0.879155	1.0	2642.83	5.1957	0.656	0.9546	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T213236Z_xdp_drop_10000000.json
10000000	6	3	native	no-touch	1	True	9999954.6	0.0	1.0	259.67	0.4699	0.6361	0.075	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T213324Z_xdp_drop_10000000.json
10000000	6	4	skb	read-data	1	True	1209861.7	0.879012	1.0	2639.77	4.4298	0.696	0.9798	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T213411Z_xdp_drop_10000000.json
750000	6	1	skb	read-data	1	True	750003.8	0.0	1.0	2917.19	6.9759	0.8179	0.9506	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T213459Z_xdp_drop_750000.json
750000	6	2	skb	no-touch	1	True	750002.0	0.0	1.0	2913.29	6.9736	0.8186	0.9504	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T213547Z_xdp_drop_750000.json
750000	6	3	native	no-touch	1	True	750002.3	0.0	1.0	418.23	0.5104	0.7294	0.1716	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T213634Z_xdp_drop_750000.json
750000	6	4	native	read-data	1	True	750001.2	0.0	1.0	582.17	0.5324	0.8067	1.0818	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T213722Z_xdp_drop_750000.json
4000000	6	1	native	read-data	1	True	3999964.5	0.0	1.0	539.95	0.5493	0.7765	1.0313	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T213810Z_xdp_drop_4000000.json
4000000	6	2	skb	read-data	1	True	1205053.5	0.698738	1.0	2650.33	4.6625	0.7391	1.0379	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T213858Z_xdp_drop_4000000.json
4000000	6	3	native	no-touch	1	True	3999972.0	0.0	1.0	407.09	0.5602	0.7398	0.1687	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T213945Z_xdp_drop_4000000.json
4000000	6	4	skb	no-touch	1	True	1213005.0	0.696749	1.0	2632.99	4.4045	0.6917	0.9463	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T214033Z_xdp_drop_4000000.json
9500000	6	1	skb	no-touch	1	True	1212869.9	0.872323	1.0	2633.22	4.1727	0.6827	0.9455	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T214121Z_xdp_drop_9500000.json
9500000	6	2	native	read-data	1	True	7682105.6	0.191321	1.0	415.42	0.6958	0.3857	1.0141	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T214208Z_xdp_drop_9500000.json
9500000	6	3	skb	read-data	1	True	1210362.9	0.87259	1.0	2638.78	4.2778	0.7016	0.9821	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T214256Z_xdp_drop_9500000.json
9500000	6	4	native	no-touch	1	True	9499532.4	0.0	1.0	267.25	0.5173	0.7524	0.1421	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T214344Z_xdp_drop_9500000.json
14000000	6	1	skb	no-touch	1	True	1214452.9	0.913244	1.0	2629.72	4.3678	0.707	0.9449	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T214432Z_xdp_drop_14000000.json
14000000	6	2	skb	read-data	1	True	1211623.3	0.913448	1.0	2635.96	4.3937	0.6899	0.9418	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T214519Z_xdp_drop_14000000.json
14000000	6	3	native	read-data	1	True	7852772.5	0.439041	1.0	406.52	0.667	0.4365	1.0325	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T214607Z_xdp_drop_14000000.json
14000000	6	4	native	no-touch	1	True	13998702.4	0.0	1.0	228.14	0.5139	0.5643	0.148	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T214655Z_xdp_drop_14000000.json
14000000	6	1	native	no-touch	0	True	13962865.8	0.002506	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T214743Z_xdp_drop_14000000.json
14000000	6	2	skb	no-touch	0	True	1210137.4	0.913555	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T214830Z_xdp_drop_14000000.json
14000000	6	3	native	read-data	0	True	8315405.8	0.40599	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T214918Z_xdp_drop_14000000.json
14000000	6	4	skb	read-data	0	True	1206955.2	0.913783	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T215006Z_xdp_drop_14000000.json
5000000	6	1	skb	no-touch	1	True	1207940.5	0.758413	1.0	2644.02	4.2765	0.7425	1.0547	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T215053Z_xdp_drop_5000000.json
5000000	6	2	skb	read-data	1	True	1206096.9	0.758784	1.0	2648.04	4.2748	0.7442	1.0546	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T215141Z_xdp_drop_5000000.json
5000000	6	3	native	no-touch	1	True	4999976.2	0.0	1.0	385.92	0.5136	0.7517	0.1637	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T215229Z_xdp_drop_5000000.json
5000000	6	4	native	read-data	1	True	4999968.5	0.0	1.0	484.04	0.5872	0.7299	1.0528	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T215316Z_xdp_drop_5000000.json
500000	6	1	skb	no-touch	1	True	500000.9	0.0	1.0	2871.61	7.1231	0.7511	0.9132	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T215404Z_xdp_drop_500000.json
500000	6	2	native	no-touch	1	True	500001.6	0.0	1.0	394.36	0.5308	0.761	0.1389	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T215452Z_xdp_drop_500000.json
500000	6	3	skb	read-data	1	True	500002.5	0.0	1.0	2886.06	7.374	0.8393	0.9535	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T215540Z_xdp_drop_500000.json
500000	6	4	native	read-data	1	True	500001.3	0.0	1.0	569.67	0.5498	0.7745	1.0452	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T215627Z_xdp_drop_500000.json
250000	6	1	skb	read-data	1	True	250001.0	0.0	1.0	2941.0	7.7408	0.786	0.9245	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T215715Z_xdp_drop_250000.json
250000	6	2	native	no-touch	1	True	249999.7	0.0	1.0	529.73	0.538	0.7684	0.1444	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T215803Z_xdp_drop_250000.json
250000	6	3	skb	no-touch	1	True	249999.5	0.0	1.0	2933.02	7.6425	0.7937	0.9212	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T215850Z_xdp_drop_250000.json
250000	6	4	native	read-data	1	True	250000.2	0.0	1.0	692.9	0.6389	0.7694	1.0449	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T215938Z_xdp_drop_250000.json
12000000	6	1	skb	no-touch	1	True	1207064.6	0.899408	1.0	2645.9	5.2721	0.6832	0.9526	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T220026Z_xdp_drop_12000000.json
12000000	6	2	native	read-data	1	True	7887840.5	0.342636	1.0	404.65	0.6835	0.4162	1.0221	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T220113Z_xdp_drop_12000000.json
12000000	6	3	native	no-touch	1	True	11999235.0	0.0	1.0	250.61	0.4432	0.8523	0.1663	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T220202Z_xdp_drop_12000000.json
12000000	6	4	skb	read-data	1	True	1207762.1	0.89935	1.0	2644.42	6.0308	0.767	1.0925	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T220249Z_xdp_drop_12000000.json
6500000	6	1	skb	read-data	1	True	1201477.7	0.815165	1.0	2658.2	6.0684	0.7568	1.0972	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T220337Z_xdp_drop_6500000.json
6500000	6	2	skb	no-touch	1	True	1202078.5	0.815071	1.0	2656.85	6.2043	0.759	1.099	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T220425Z_xdp_drop_6500000.json
6500000	6	3	native	no-touch	1	True	6500158.9	0.0	1.0	334.08	0.5401	0.7518	0.161	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T220512Z_xdp_drop_6500000.json
6500000	6	4	native	read-data	1	True	6500160.2	0.0	1.0	427.23	0.4786	0.8006	1.0242	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T220600Z_xdp_drop_6500000.json
14500000	6	1	skb	read-data	1	True	1207645.6	0.916713	1.0	2644.66	6.351	0.6988	0.9909	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T220648Z_xdp_drop_14500000.json
14500000	6	2	native	no-touch	1	True	13986363.1	0.035322	1.0	228.35	0.6825	0.3901	0.1643	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T220735Z_xdp_drop_14500000.json
14500000	6	3	native	read-data	1	True	7669651.0	0.471093	1.0	416.03	0.6663	0.4306	1.0104	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T220823Z_xdp_drop_14500000.json
14500000	6	4	skb	no-touch	1	True	1209399.3	0.9166	1.0	2640.83	6.0094	0.6733	0.9493	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T220911Z_xdp_drop_14500000.json
2500000	6	1	native	no-touch	1	True	2499990.7	0.0	1.0	457.26	0.557	0.7466	0.1715	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T220959Z_xdp_drop_2500000.json
2500000	6	2	skb	no-touch	1	True	1213874.8	0.514449	1.0	2631.11	5.4684	0.6695	0.9695	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T221046Z_xdp_drop_2500000.json
2500000	6	3	native	read-data	1	True	2499980.3	0.0	1.0	600.78	0.6065	0.7615	1.0618	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T221134Z_xdp_drop_2500000.json
2500000	6	4	skb	read-data	1	True	1202835.3	0.518861	1.0	2655.26	6.0233	0.722	1.0185	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T221222Z_xdp_drop_2500000.json
9000000	6	1	skb	read-data	1	True	1201266.9	0.866519	1.0	2658.62	6.1031	0.7164	1.0195	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T221310Z_xdp_drop_9000000.json
9000000	6	2	native	read-data	1	True	7650842.1	0.149968	1.0	417.09	0.656	0.4353	1.0214	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T221357Z_xdp_drop_9000000.json
9000000	6	3	native	no-touch	1	True	9000615.3	0.0	1.0	274.41	0.5358	0.7471	0.1594	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T221445Z_xdp_drop_9000000.json
9000000	6	4	skb	no-touch	1	True	1215268.3	0.864981	1.0	2628.0	6.0257	0.7512	1.057	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T221533Z_xdp_drop_9000000.json
8000000	6	1	skb	no-touch	1	True	1204164.3	0.849481	1.0	2652.23	5.6308	0.7317	1.0567	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T221621Z_xdp_drop_8000000.json
8000000	6	2	skb	read-data	1	True	1205233.1	0.849347	1.0	2649.94	5.6311	0.7327	1.0568	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T221708Z_xdp_drop_8000000.json
8000000	6	3	native	read-data	1	True	7681546.1	0.039802	1.0	415.41	0.6923	0.3978	1.0088	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T221756Z_xdp_drop_8000000.json
8000000	6	4	native	no-touch	1	True	7999954.7	0.0	1.0	298.7	0.5603	0.7333	0.1412	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T221844Z_xdp_drop_8000000.json
6000000	6	1	native	read-data	1	True	6000136.9	0.0	1.0	437.27	0.5415	0.7817	1.0469	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T221931Z_xdp_drop_6000000.json
6000000	6	2	native	no-touch	1	True	6000069.6	0.0	1.0	348.84	0.5438	0.7726	0.1562	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T222019Z_xdp_drop_6000000.json
6000000	6	3	skb	read-data	1	True	1209733.0	0.798383	1.0	2640.06	5.8991	0.643	0.9291	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T222107Z_xdp_drop_6000000.json
6000000	6	4	skb	no-touch	1	True	1213385.2	0.797776	1.0	2632.12	5.4856	0.6331	0.9225	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T222155Z_xdp_drop_6000000.json
11000000	6	1	native	no-touch	1	True	11000415.1	0.0	1.0	254.29	0.4753	0.7882	0.1443	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T222242Z_xdp_drop_11000000.json
11000000	6	2	skb	read-data	1	True	1206804.4	0.890298	1.0	2646.46	5.9233	0.6843	0.9454	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T222330Z_xdp_drop_11000000.json
