rate	block	order	mode	variant	instrumented	valid	accepted_pps	loss	conservation	cycles_per_pkt	l2_fills_per_pkt	ccx_fills_per_pkt	dram_fills_per_pkt	invalid_reasons	file
5500000	8	2	skb	no-touch	1	True	1243935.5	0.773827	1.0	2567.43	6.2351	0.7419	0.0637	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T041240Z_xdp_drop_5500000.json
5500000	8	3	native	no-touch	1	True	5499968.8	0.0	1.0	342.08	1.0555	0.0709	0.0136	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T041327Z_xdp_drop_5500000.json
5500000	8	4	native	read-data	1	True	5499981.8	0.0	1.0	413.96	0.6882	0.1054	0.4866	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T041415Z_xdp_drop_5500000.json
13500000	8	1	native	no-touch	1	True	13499592.3	0.0	1.0	232.88	0.2495	0.0738	0.0005	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T041503Z_xdp_drop_13500000.json
13500000	8	2	skb	read-data	1	True	1247285.5	0.907605	1.0	2560.61	6.5585	0.4424	0.0638	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T041551Z_xdp_drop_13500000.json
13500000	8	3	skb	no-touch	1	True	1247639.4	0.907581	1.0	2559.88	5.7341	0.521	0.0644	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T041639Z_xdp_drop_13500000.json
13500000	8	4	native	read-data	1	True	8347500.8	0.381647	1.0	382.3	0.895	0.063	0.881	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T041726Z_xdp_drop_13500000.json
13000000	8	1	native	read-data	1	True	11962122.6	0.079858	1.0	266.98	0.2238	0.0787	0.2038	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T041814Z_xdp_drop_13000000.json
13000000	8	2	skb	no-touch	1	True	1246171.6	0.904146	1.0	2562.91	5.7526	0.2715	0.0642	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T041902Z_xdp_drop_13000000.json
13000000	8	3	skb	read-data	1	True	1247018.0	0.904082	1.0	2561.12	5.8369	0.2781	0.0642	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T041950Z_xdp_drop_13000000.json
13000000	8	4	native	no-touch	1	True	13000334.9	0.0	1.0	238.67	0.3134	0.077	0.0008	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T042037Z_xdp_drop_13000000.json
11000000	8	1	skb	read-data	1	True	1247166.2	0.886623	1.0	2560.9	6.1797	0.3029	0.0645	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T042125Z_xdp_drop_11000000.json
11000000	8	2	native	no-touch	1	True	11000436.0	0.0	1.0	252.04	0.3737	0.0808	0.0035	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T042213Z_xdp_drop_11000000.json
11000000	8	3	skb	no-touch	1	True	1248620.5	0.886496	1.0	2557.87	6.8286	0.2709	0.0638	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T042300Z_xdp_drop_11000000.json
11000000	8	4	native	read-data	1	True	8529713.0	0.224603	1.0	374.22	0.827	0.061	0.8296	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T042348Z_xdp_drop_11000000.json
14000000	8	1	native	no-touch	1	True	14000208.2	0.0	1.0	227.52	0.4125	0.0601	0.0001	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T042436Z_xdp_drop_14000000.json
14000000	8	2	native	read-data	1	True	12502674.9	0.10696	1.0	255.45	0.2826	0.0591	0.1508	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T042524Z_xdp_drop_14000000.json
14000000	8	3	skb	no-touch	1	True	1248520.6	0.910822	1.0	2558.05	5.6785	0.2548	0.0637	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T042612Z_xdp_drop_14000000.json
14000000	8	4	skb	read-data	1	True	1244312.0	0.911124	1.0	2566.76	5.7262	0.2438	0.0625	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T042659Z_xdp_drop_14000000.json
14000000	8	1	skb	no-touch	0	True	1251582.4	0.910538	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T042747Z_xdp_drop_14000000.json
14000000	8	2	native	read-data	0	True	12446408.4	0.110979	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T042834Z_xdp_drop_14000000.json
14000000	8	3	skb	read-data	0	True	1241929.6	0.911293	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T042922Z_xdp_drop_14000000.json
14000000	8	4	native	no-touch	0	True	14000128.8	0.0	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T043010Z_xdp_drop_14000000.json
4000000	8	1	skb	no-touch	1	True	1249225.8	0.687693	1.0	2556.64	6.2016	0.3484	0.064	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T043058Z_xdp_drop_4000000.json
4000000	8	2	skb	read-data	1	True	1247458.8	0.688132	1.0	2560.27	6.4457	0.3267	0.0631	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T043145Z_xdp_drop_4000000.json
4000000	8	3	native	no-touch	1	True	3999979.3	0.0	1.0	402.6	0.447	0.0818	0.0176	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T043233Z_xdp_drop_4000000.json
4000000	8	4	native	read-data	1	True	3999968.3	0.0	1.0	515.78	1.0163	0.094	0.7914	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T043321Z_xdp_drop_4000000.json
11500000	8	1	skb	no-touch	1	True	1249680.2	0.891336	1.0	2555.69	6.4479	0.2852	0.0638	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T043408Z_xdp_drop_11500000.json
11500000	8	2	native	read-data	1	True	10877200.6	0.054176	1.0	293.58	0.3789	0.0688	0.3601	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T043456Z_xdp_drop_11500000.json
11500000	8	3	native	no-touch	1	True	11500187.4	0.0	1.0	248.21	0.6219	0.07	0.0032	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T043544Z_xdp_drop_11500000.json
11500000	8	4	skb	read-data	1	True	1242939.9	0.891921	1.0	2569.54	6.3709	0.4451	0.0643	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T043632Z_xdp_drop_11500000.json
12500000	8	1	skb	no-touch	1	True	1245502.0	0.900362	1.0	2564.28	5.9405	0.4145	0.0642	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T043719Z_xdp_drop_12500000.json
12500000	8	2	native	read-data	1	True	10871519.0	0.130292	1.0	293.74	0.4459	0.071	0.3544	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T043807Z_xdp_drop_12500000.json
12500000	8	3	skb	read-data	1	True	1239462.1	0.900848	1.0	2576.74	6.1012	0.6557	0.0636	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T043855Z_xdp_drop_12500000.json
12500000	8	4	native	no-touch	1	True	12500116.5	0.0	1.0	244.85	0.6085	0.07	0.001	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T043942Z_xdp_drop_12500000.json
6000000	8	1	skb	no-touch	1	True	1246954.6	0.792181	1.0	2561.33	6.2789	0.3029	0.0643	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T044030Z_xdp_drop_6000000.json
6000000	8	2	skb	read-data	1	True	1248450.8	0.791929	1.0	2558.23	6.5064	0.2783	0.0638	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T044118Z_xdp_drop_6000000.json
6000000	8	3	native	no-touch	1	True	6000160.4	0.0	1.0	347.7	1.1021	0.0552	0.0124	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T044205Z_xdp_drop_6000000.json
6000000	8	4	native	read-data	1	True	6000133.9	0.0	1.0	426.78	1.1722	0.0908	0.9637	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T044253Z_xdp_drop_6000000.json
3500000	8	1	native	no-touch	1	True	3500015.3	0.0	1.0	419.99	1.0325	0.0887	0.0193	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T044341Z_xdp_drop_3500000.json
3500000	8	2	skb	no-touch	1	True	1248750.6	0.64322	1.0	2557.56	6.832	0.3642	0.0637	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T044429Z_xdp_drop_3500000.json
3500000	8	3	native	read-data	1	True	3500028.4	0.0	1.0	470.09	0.5467	0.0881	0.3348	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T044517Z_xdp_drop_3500000.json
3500000	8	4	skb	read-data	1	True	1245487.4	0.644151	1.0	2564.31	5.9283	0.2906	0.0643	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T044604Z_xdp_drop_3500000.json
10500000	8	1	skb	read-data	1	True	1245339.9	0.881402	1.0	2564.54	5.2201	0.2704	0.064	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T044652Z_xdp_drop_10500000.json
10500000	8	2	native	read-data	1	True	10346461.0	0.014654	1.0	308.59	0.4787	0.0776	0.4601	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T044740Z_xdp_drop_10500000.json
10500000	8	3	native	no-touch	1	True	10500367.6	0.0	1.0	254.32	1.1008	0.0561	0.004	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T044827Z_xdp_drop_10500000.json
10500000	8	4	skb	no-touch	1	True	1241414.0	0.881776	1.0	2572.69	5.6637	0.9686	0.0634	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T044915Z_xdp_drop_10500000.json
750000	8	1	native	no-touch	1	True	750001.9	0.0	1.0	413.29	1.0489	0.0598	0.0189	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T045003Z_xdp_drop_750000.json
750000	8	2	skb	read-data	1	True	750002.6	0.0	1.0	2849.19	7.7016	0.342	0.0288	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T045050Z_xdp_drop_750000.json
750000	8	3	native	read-data	1	True	749999.8	0.0	1.0	491.56	0.7022	0.0952	0.4971	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T045138Z_xdp_drop_750000.json
750000	8	4	skb	no-touch	1	True	750000.9	0.0	1.0	2838.54	7.8217	0.3343	0.0291	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T045226Z_xdp_drop_750000.json
14500000	8	1	native	no-touch	1	True	14274860.6	0.015474	1.0	223.74	0.1674	0.0691	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T045314Z_xdp_drop_14500000.json
14500000	8	2	skb	read-data	1	True	1237585.9	0.914649	1.0	2580.65	6.6141	0.9216	0.0638	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T045401Z_xdp_drop_14500000.json
14500000	8	3	skb	no-touch	1	True	1239738.9	0.914499	1.0	2576.15	6.1245	0.8804	0.0637	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T045449Z_xdp_drop_14500000.json
14500000	8	4	native	read-data	1	True	8989358.8	0.380013	1.0	355.1	0.726	0.0861	0.7168	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T045537Z_xdp_drop_14500000.json
8000000	9	1	skb	no-touch	1	True	1240548.4	0.844933	1.0	2574.49	6.3855	1.243	0.0633	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T045624Z_xdp_drop_8000000.json
8000000	9	2	skb	read-data	1	True	1238252.5	0.84522	1.0	2579.29	5.9548	1.1999	0.0631	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T045712Z_xdp_drop_8000000.json
8000000	9	3	native	read-data	1	True	7999950.4	0.0	1.0	389.21	1.0382	0.1012	0.8843	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T045800Z_xdp_drop_8000000.json
8000000	9	4	native	no-touch	1	True	7999904.9	0.0	1.0	298.64	0.9455	0.0789	0.0091	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T045847Z_xdp_drop_8000000.json
9000000	9	1	skb	read-data	1	True	1244470.9	0.861724	1.0	2566.38	5.6377	0.2742	0.0649	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T045935Z_xdp_drop_9000000.json
9000000	9	2	native	read-data	1	True	9000017.1	0.0	1.0	310.24	0.5155	0.0865	0.3111	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T050023Z_xdp_drop_9000000.json
9000000	9	3	native	no-touch	1	True	9000001.6	0.0	1.0	273.46	0.3867	0.0867	0.0062	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T050110Z_xdp_drop_9000000.json
9000000	9	4	skb	no-touch	1	True	1247301.7	0.861412	1.0	2560.58	6.1654	0.2652	0.0637	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T050158Z_xdp_drop_9000000.json
14000000	9	1	skb	no-touch	1	True	1250012.1	0.910713	1.0	2555.02	6.4853	0.2617	0.0635	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T050246Z_xdp_drop_14000000.json
14000000	9	2	native	no-touch	1	True	14000062.7	0.0	1.0	227.59	0.4074	0.0528	0.0001	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T050333Z_xdp_drop_14000000.json
14000000	9	3	native	read-data	1	True	8370873.9	0.402088	1.0	381.22	0.8803	0.0765	0.9001	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T050421Z_xdp_drop_14000000.json
14000000	9	4	skb	read-data	1	True	1244303.9	0.911125	1.0	2566.75	5.6899	0.6676	0.0635	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T050509Z_xdp_drop_14000000.json
14000000	9	1	native	read-data	0	True	10094631.3	0.278963	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T050557Z_xdp_drop_14000000.json
14000000	9	2	skb	read-data	0	True	1247950.7	0.910863	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T050645Z_xdp_drop_14000000.json
14000000	9	3	native	no-touch	0	True	14000120.5	0.0	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T050732Z_xdp_drop_14000000.json
14000000	9	4	skb	no-touch	0	True	1247667.1	0.910884	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T050820Z_xdp_drop_14000000.json
12000000	9	1	native	no-touch	1	True	12000268.5	0.0	1.0	247.56	0.4767	0.0784	0.002	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T050908Z_xdp_drop_12000000.json
12000000	9	2	skb	no-touch	1	True	1247099.9	0.89608	1.0	2561.02	5.4285	0.2732	0.0649	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T050955Z_xdp_drop_12000000.json
12000000	9	3	native	read-data	1	True	12000284.9	0.0	1.0	265.99	0.3024	0.0737	0.1909	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T051043Z_xdp_drop_12000000.json
12000000	9	4	skb	read-data	1	True	1244521.6	0.896291	1.0	2566.27	5.1478	0.6626	0.0635	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T051131Z_xdp_drop_12000000.json
11000000	9	1	native	read-data	1	True	8339876.2	0.241859	1.0	382.67	0.8948	0.0706	0.8912	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T051218Z_xdp_drop_11000000.json
11000000	9	2	skb	no-touch	1	True	1250570.2	0.886318	1.0	2553.91	5.174	0.271	0.0642	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T051306Z_xdp_drop_11000000.json
11000000	9	3	native	no-touch	1	True	11000403.6	0.0	1.0	251.69	0.3817	0.0765	0.0035	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T051354Z_xdp_drop_11000000.json
11000000	9	4	skb	read-data	1	True	1245496.3	0.886771	1.0	2564.31	4.983	0.2925	0.0649	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T051442Z_xdp_drop_11000000.json
250000	9	1	native	no-touch	1	True	250000.9	0.0	1.0	521.75	0.9208	0.0934	0.0311	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T051529Z_xdp_drop_250000.json
250000	9	2	native	read-data	1	True	250000.3	0.0	1.0	660.37	1.1772	0.1037	0.9361	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T051617Z_xdp_drop_250000.json
250000	9	3	skb	no-touch	1	True	250001.1	0.0	1.0	2866.21	8.4609	0.5278	0.0326	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T051705Z_xdp_drop_250000.json
250000	9	4	skb	read-data	1	True	250000.5	0.0	1.0	2868.76	8.3173	0.5258	0.0325	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T051752Z_xdp_drop_250000.json
14500000	9	1	native	read-data	1	True	10919713.9	0.246882	1.0	292.44	0.4382	0.0829	0.3656	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T051840Z_xdp_drop_14500000.json
14500000	9	2	skb	read-data	1	True	1245829.2	0.914076	1.0	2563.54	6.6318	0.2881	0.0643	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T051928Z_xdp_drop_14500000.json
14500000	9	3	skb	no-touch	1	True	1245256.4	0.914119	1.0	2564.73	6.4946	0.3226	0.0643	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T052015Z_xdp_drop_14500000.json
14500000	9	4	native	no-touch	1	True	14262150.3	0.016355	1.0	223.94	0.1826	0.0629	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T052103Z_xdp_drop_14500000.json
6000000	9	1	native	no-touch	1	True	6000139.2	0.0	1.0	347.16	0.5348	0.0847	0.0121	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T052151Z_xdp_drop_6000000.json
6000000	9	2	native	read-data	1	True	6000137.8	0.0	1.0	403.0	0.8054	0.1085	0.5809	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T052239Z_xdp_drop_6000000.json
6000000	9	3	skb	no-touch	1	True	1250672.5	0.791563	1.0	2553.61	6.7229	0.3853	0.0642	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T052327Z_xdp_drop_6000000.json
6000000	9	4	skb	read-data	1	True	1245444.5	0.792433	1.0	2564.4	6.2561	0.3559	0.0643	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T052414Z_xdp_drop_6000000.json
14880952	9	1	skb	no-touch	1	True	1244416.6	0.916359	1.0	2566.48	6.3421	0.3632	0.0643	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T052502Z_xdp_drop_14880952.json
14880952	9	2	native	no-touch	1	True	14375502.4	0.033939	1.0	222.18	0.9613	0.057	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T052549Z_xdp_drop_14880952.json
14880952	9	3	native	read-data	1	True	11902227.0	0.200146	1.0	268.33	0.2405	0.087	0.204	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T052637Z_xdp_drop_14880952.json
14880952	9	4	skb	read-data	1	True	1246552.5	0.916214	1.0	2562.1	6.2459	0.28	0.0642	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T052725Z_xdp_drop_14880952.json
14880952	9	1	skb	read-data	0	True	1247788.9	0.91601	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T052813Z_xdp_drop_14880952.json
14880952	9	2	native	read-data	0	True	10261032.5	0.310435	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T052900Z_xdp_drop_14880952.json
14880952	9	3	native	no-touch	0	True	14249052.2	0.042438	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T052948Z_xdp_drop_14880952.json
14880952	9	4	skb	no-touch	0	True	1248848.7	0.91606	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T053036Z_xdp_drop_14880952.json
4000000	9	1	native	no-touch	1	True	3999971.1	0.0	1.0	402.21	0.8708	0.0699	0.0177	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T053123Z_xdp_drop_4000000.json
4000000	9	2	native	read-data	1	True	3999971.9	0.0	1.0	523.6	1.09	0.1178	0.9182	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T053211Z_xdp_drop_4000000.json
4000000	9	3	skb	no-touch	1	True	1250886.4	0.687281	1.0	2553.31	5.5541	0.5743	0.0639	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T053259Z_xdp_drop_4000000.json
4000000	9	4	skb	read-data	1	True	1244733.7	0.688817	1.0	2565.85	6.7685	0.5917	0.0638	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T053347Z_xdp_drop_4000000.json
13000000	9	1	native	read-data	1	True	10537431.4	0.189448	1.0	303.01	0.4996	0.0799	0.426	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T053434Z_xdp_drop_13000000.json
13000000	9	2	skb	no-touch	1	True	1245473.9	0.9042	1.0	2564.34	5.7873	1.0408	0.0633	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T053522Z_xdp_drop_13000000.json
13000000	9	3	skb	read-data	1	True	1240409.7	0.904589	1.0	2574.78	5.6278	0.9964	0.0633	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T053610Z_xdp_drop_13000000.json
13000000	9	4	native	no-touch	1	True	13000221.6	0.0	1.0	238.32	1.1152	0.0715	0.0008	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T053657Z_xdp_drop_13000000.json
10000000	9	1	native	no-touch	1	True	9999940.8	0.0	1.0	258.56	1.1365	0.0996	0.0044	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T053745Z_xdp_drop_10000000.json
10000000	9	2	skb	no-touch	1	True	1245129.6	0.875493	1.0	2565.06	6.1464	0.5546	0.0633	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T053833Z_xdp_drop_10000000.json
10000000	9	3	skb	read-data	1	True	1242575.8	0.875744	1.0	2570.34	6.5444	0.5486	0.0631	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T053921Z_xdp_drop_10000000.json
10000000	9	4	native	read-data	1	True	9999937.9	0.0	1.0	312.24	0.5087	0.1097	0.398	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T054008Z_xdp_drop_10000000.json
6500000	9	1	native	read-data	1	True	6500168.6	0.0	1.0	367.91	0.5487	0.1031	0.3472	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T054056Z_xdp_drop_6500000.json
6500000	9	2	skb	read-data	1	True	1246015.2	0.808313	1.0	2563.25	6.4812	0.2582	0.0637	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T054144Z_xdp_drop_6500000.json
6500000	9	3	skb	no-touch	1	True	1252368.6	0.807335	1.0	2550.16	6.546	0.2416	0.0623	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T054232Z_xdp_drop_6500000.json
6500000	9	4	native	no-touch	1	True	6500163.3	0.0	1.0	331.39	0.4028	0.0693	0.0122	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T054319Z_xdp_drop_6500000.json
2500000	9	1	skb	read-data	1	True	1240691.3	0.503722	1.0	2574.18	6.6473	1.0696	0.0634	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T054407Z_xdp_drop_2500000.json
2500000	9	2	native	read-data	1	True	2499986.0	0.0	1.0	567.14	1.0096	0.0931	0.7993	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T054455Z_xdp_drop_2500000.json
2500000	9	3	skb	no-touch	1	True	1246780.2	0.501286	1.0	2561.65	5.9055	0.2976	0.0642	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T054542Z_xdp_drop_2500000.json
2500000	9	4	native	no-touch	1	True	2499988.3	0.0	1.0	453.07	0.468	0.0756	0.0232	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T054630Z_xdp_drop_2500000.json
12500000	9	1	skb	no-touch	1	True	1245981.5	0.900326	1.0	2563.3	5.9343	0.2757	0.0638	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T054718Z_xdp_drop_12500000.json
12500000	9	2	skb	read-data	1	True	1246640.8	0.900275	1.0	2561.97	5.8746	0.2851	0.0642	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T054805Z_xdp_drop_12500000.json
12500000	9	3	native	read-data	1	True	12140060.9	0.028811	1.0	263.08	0.2474	0.1019	0.182	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T054853Z_xdp_drop_12500000.json
12500000	9	4	native	no-touch	1	True	12500164.9	0.0	1.0	244.59	0.917	0.0852	0.001	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T054941Z_xdp_drop_12500000.json
500000	9	1	skb	read-data	1	True	500000.4	0.0	1.0	2810.45	7.4892	0.9872	0.0271	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T055029Z_xdp_drop_500000.json
500000	9	2	native	no-touch	1	True	500000.0	0.0	1.0	390.01	0.9227	0.0794	0.0168	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T055116Z_xdp_drop_500000.json
500000	9	3	native	read-data	1	True	500000.6	0.0	1.0	458.38	0.5399	0.0975	0.3818	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T055204Z_xdp_drop_500000.json
500000	9	4	skb	no-touch	1	True	500000.9	0.0	1.0	2798.84	7.5781	0.4864	0.0268	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T055252Z_xdp_drop_500000.json
